Datetime,Close,High,Low,Volume
2024-08-17 02:00:00+00:00,59146.36,59339.72,59110.79,300.25744
2024-08-17 03:00:00+00:00,59158.37,59178.0,59000.0,319.61718
2024-08-17 04:00:00+00:00,59216.74,59263.47,59083.9,332.94374
2024-08-17 05:00:00+00:00,59163.17,59247.03,59150.18,231.1869
2024-08-17 06:00:00+00:00,59158.18,59220.2,59141.96,194.9654
2024-08-17 07:00:00+00:00,59248.0,59261.21,59051.98,347.74849
2024-08-17 08:00:00+00:00,59279.08,59287.85,59163.16,292.68992
2024-08-17 09:00:00+00:00,59326.34,59477.16,59223.17,441.96549
2024-08-17 10:00:00+00:00,59106.4,59346.33,59083.58,332.297
2024-08-17 11:00:00+00:00,59137.12,59189.43,59060.0,260.05895
2024-08-17 12:00:00+00:00,59230.07,59267.79,59100.28,216.65392
2024-08-17 13:00:00+00:00,59324.28,59442.89,59190.0,459.60377
2024-08-17 14:00:00+00:00,59535.37,59571.99,59254.11,355.43806
2024-08-17 15:00:00+00:00,59388.11,59654.9,59363.64,459.16837
2024-08-17 16:00:00+00:00,59610.1,59700.0,59388.11,355.94605
2024-08-17 17:00:00+00:00,59428.57,59669.95,59428.57,381.31489
2024-08-17 18:00:00+00:00,59417.67,59471.18,59294.31,245.57509
2024-08-17 19:00:00+00:00,59473.19,59541.93,59385.71,174.17452
2024-08-17 20:00:00+00:00,59397.12,59500.0,59330.0,179.64912
2024-08-17 21:00:00+00:00,59303.8,59429.79,59113.68,293.07022
2024-08-17 22:00:00+00:00,59314.19,59348.38,59246.43,164.32824
2024-08-17 23:00:00+00:00,59491.99,59492.0,59300.95,232.99303
2024-08-18 00:00:00+00:00,59678.93,59747.77,59424.16,421.67863
2024-08-18 01:00:00+00:00,59435.95,59690.99,59410.21,230.1719
2024-08-18 02:00:00+00:00,60126.0,60259.01,59393.1,1194.84789
2024-08-18 03:00:00+00:00,59337.42,60254.77,59300.0,1003.95868
2024-08-18 04:00:00+00:00,59456.0,59499.99,59256.56,496.05122
2024-08-18 05:00:00+00:00,59490.0,59698.0,59406.02,429.44826
2024-08-18 06:00:00+00:00,59595.99,59623.97,59480.0,227.12593
2024-08-18 07:00:00+00:00,59573.39,59678.4,59516.0,368.75995
2024-08-18 08:00:00+00:00,59706.02,59717.89,59436.0,341.48521
2024-08-18 09:00:00+00:00,59880.0,60125.99,59651.68,625.30681
2024-08-18 10:00:00+00:00,59870.73,60200.0,59826.31,1134.85926
2024-08-18 11:00:00+00:00,60024.01,60033.34,59759.04,455.2164
2024-08-18 12:00:00+00:00,59969.55,60284.99,59892.98,792.74575
2024-08-18 13:00:00+00:00,59828.0,60227.71,59826.31,516.38036
2024-08-18 14:00:00+00:00,59806.01,59971.14,59669.85,645.58452
2024-08-18 15:00:00+00:00,59863.99,59931.51,59700.67,274.37716
2024-08-18 16:00:00+00:00,59840.45,59945.83,59766.3,242.12455
2024-08-18 17:00:00+00:00,59527.58,59858.05,59377.14,647.11206
2024-08-18 18:00:00+00:00,59602.17,59623.97,59468.19,286.59077
2024-08-18 19:00:00+00:00,59708.38,59756.0,59511.79,235.22316
2024-08-18 20:00:00+00:00,59814.53,59869.77,59682.63,270.88956
2024-08-18 21:00:00+00:00,59439.33,59814.53,59311.14,464.86074
2024-08-18 22:00:00+00:00,59350.0,59577.88,59350.0,315.50332
2024-08-18 23:00:00+00:00,58427.35,59407.61,58408.92,2014.55508
2024-08-19 00:00:00+00:00,58346.03,58710.0,58210.03,2258.26711
2024-08-19 01:00:00+00:00,58564.0,58630.0,58216.33,1674.85658
2024-08-19 02:00:00+00:00,58670.51,58748.0,58427.07,571.95643
2024-08-19 03:00:00+00:00,58736.85,58763.83,58561.87,481.87935
2024-08-19 04:00:00+00:00,58582.0,58746.0,58450.0,446.59763
2024-08-19 05:00:00+00:00,58475.18,58612.0,58359.5,597.592
2024-08-19 06:00:00+00:00,58570.0,58660.84,58388.85,470.2875
2024-08-19 07:00:00+00:00,58502.19,58745.82,58500.0,563.1549
2024-08-19 08:00:00+00:00,58608.27,58660.85,58403.16,555.99622
2024-08-19 09:00:00+00:00,58006.59,58671.38,57965.6,1680.68671
2024-08-19 10:00:00+00:00,58046.01,58199.28,57787.3,1538.43823
2024-08-19 11:00:00+00:00,58396.95,58520.21,57984.18,968.93626
2024-08-19 12:00:00+00:00,58412.0,58520.13,58264.0,536.51605
2024-08-19 13:00:00+00:00,58199.99,58970.0,58029.77,2044.11579
2024-08-19 14:00:00+00:00,58617.42,58633.34,58075.49,1293.04771
2024-08-19 15:00:00+00:00,58539.24,58777.0,58510.01,754.64022
2024-08-19 16:00:00+00:00,58705.99,58716.11,58380.0,651.87865
2024-08-19 17:00:00+00:00,59021.61,59290.0,58555.92,1384.41843
2024-08-19 18:00:00+00:00,59011.99,59235.93,58732.0,654.64785
2024-08-19 19:00:00+00:00,58967.53,59130.83,58873.87,478.5332
2024-08-19 20:00:00+00:00,59080.01,59342.11,58914.0,682.11094
2024-08-19 21:00:00+00:00,58967.54,59242.74,58967.53,596.8178
2024-08-19 22:00:00+00:00,59241.0,59280.01,58967.54,549.13208
2024-08-19 23:00:00+00:00,59438.5,59617.63,59089.95,1374.80487
2024-08-20 00:00:00+00:00,60482.78,60643.51,59363.31,3181.00267
2024-08-20 01:00:00+00:00,60446.03,60910.55,60378.02,1770.45828
2024-08-20 02:00:00+00:00,60528.83,60552.64,60336.97,792.76049
2024-08-20 03:00:00+00:00,60619.18,60619.19,60422.37,648.12493
2024-08-20 04:00:00+00:00,60865.61,61000.0,60576.06,1772.25079
2024-08-20 05:00:00+00:00,61119.99,61400.0,60860.01,1810.14308
2024-08-20 06:00:00+00:00,60960.84,61144.02,60938.0,799.15334
2024-08-20 07:00:00+00:00,60924.33,61020.74,60799.81,894.38912
2024-08-20 08:00:00+00:00,60765.13,60947.4,60679.36,998.77224
2024-08-20 09:00:00+00:00,60856.04,60975.0,60752.3,630.87196
2024-08-20 10:00:00+00:00,60716.01,60878.01,60668.3,492.5745
2024-08-20 11:00:00+00:00,60518.82,60734.91,60401.9,1086.5587
2024-08-20 12:00:00+00:00,60693.71,60752.25,60502.83,825.73743
2024-08-20 13:00:00+00:00,60891.99,60955.99,60324.33,1511.42527
2024-08-20 14:00:00+00:00,59461.8,60904.0,59446.03,4267.15555
2024-08-20 15:00:00+00:00,58825.53,59483.52,58680.01,3840.52655
2024-08-20 16:00:00+00:00,58801.15,59046.76,58548.23,1468.04254
2024-08-20 17:00:00+00:00,59039.48,59059.84,58681.4,599.95694
2024-08-20 18:00:00+00:00,59191.45,59479.8,59000.0,1065.47526
2024-08-20 19:00:00+00:00,59511.99,59597.28,59137.78,544.56764
2024-08-20 20:00:00+00:00,59317.57,59722.72,59285.71,724.21595
2024-08-20 21:00:00+00:00,59296.94,59331.01,58802.35,901.43638
2024-08-20 22:00:00+00:00,59368.0,59545.51,59238.08,461.98957
2024-08-20 23:00:00+00:00,59013.8,59402.64,58992.81,389.8563
2024-08-21 00:00:00+00:00,58989.0,59279.96,58954.99,612.37826
2024-08-21 01:00:00+00:00,59281.58,59281.58,58783.47,659.71496
2024-08-21 02:00:00+00:00,59363.32,59519.99,59253.12,648.06025
2024-08-21 03:00:00+00:00,59320.0,59419.49,59209.87,444.35025
2024-08-21 04:00:00+00:00,59358.0,59406.21,59183.13,296.07758
2024-08-21 05:00:00+00:00,59379.99,59404.97,59292.64,373.88885
2024-08-21 06:00:00+00:00,59627.32,59739.52,59364.1,813.29793
2024-08-21 07:00:00+00:00,59712.0,59735.99,59580.0,533.99979
2024-08-21 08:00:00+00:00,59443.0,59924.13,59231.33,1071.73137
2024-08-21 09:00:00+00:00,59290.51,59508.0,59085.88,979.21548
2024-08-21 10:00:00+00:00,59468.4,59484.4,59210.48,481.17914
2024-08-21 11:00:00+00:00,59361.14,59509.34,59254.47,399.0749
2024-08-21 12:00:00+00:00,59506.9,59600.0,59265.77,711.51803
2024-08-21 13:00:00+00:00,59928.0,60100.0,58850.0,2610.70655
2024-08-21 14:00:00+00:00,59410.41,60201.98,59193.66,3616.50419
2024-08-21 15:00:00+00:00,59511.8,59782.97,59300.99,1069.51671
2024-08-21 16:00:00+00:00,59885.58,59947.36,59375.0,1038.66262
2024-08-21 17:00:00+00:00,59928.42,60046.0,59708.04,703.95841
2024-08-21 18:00:00+00:00,60771.28,60831.9,59843.23,1989.87165
2024-08-21 19:00:00+00:00,61570.0,61625.2,60588.64,3404.80333
2024-08-21 20:00:00+00:00,61236.0,61820.93,60902.13,2736.96402
2024-08-21 21:00:00+00:00,61235.97,61499.93,60928.0,1109.71897
2024-08-21 22:00:00+00:00,61176.47,61500.0,61173.51,624.24182
2024-08-21 23:00:00+00:00,61156.03,61300.01,61002.17,1054.20714
2024-08-22 00:00:00+00:00,60818.15,61229.0,60811.07,697.77129
2024-08-22 01:00:00+00:00,60970.0,60995.96,60724.79,664.60511
2024-08-22 02:00:00+00:00,60186.48,60970.01,59724.87,1774.35461
2024-08-22 03:00:00+00:00,60548.9,60624.0,60074.0,972.81011
2024-08-22 04:00:00+00:00,60834.52,60850.0,60459.98,853.58077
2024-08-22 05:00:00+00:00,60724.0,60834.53,60602.45,507.77932
2024-08-22 06:00:00+00:00,60762.91,60944.53,60682.41,554.46896
2024-08-22 07:00:00+00:00,60984.31,61114.23,60708.69,761.04674
2024-08-22 08:00:00+00:00,60926.81,61112.0,60859.79,740.93955
2024-08-22 09:00:00+00:00,60887.98,60976.32,60802.38,541.86058
2024-08-22 10:00:00+00:00,61350.01,61400.0,60827.12,807.95803
2024-08-22 11:00:00+00:00,61336.09,61382.24,61097.59,1008.84315
2024-08-22 12:00:00+00:00,60879.19,61398.18,60772.12,1784.93315
2024-08-22 13:00:00+00:00,60815.99,60934.03,60394.64,1767.72909
2024-08-22 14:00:00+00:00,60510.48,60854.28,60300.0,1756.83797
2024-08-22 15:00:00+00:00,60407.4,60833.0,60100.0,1539.81542
2024-08-22 16:00:00+00:00,60329.7,60600.2,60281.02,791.08987
2024-08-22 17:00:00+00:00,60164.7,60512.01,60142.85,622.62683
2024-08-22 18:00:00+00:00,60331.16,60566.51,60131.0,609.78843
2024-08-22 19:00:00+00:00,60308.0,60439.11,60154.78,640.16244
2024-08-22 20:00:00+00:00,60680.01,60691.2,60288.0,824.0994
2024-08-22 21:00:00+00:00,60545.47,60707.88,60439.78,388.49711
2024-08-22 22:00:00+00:00,60435.05,60609.8,60400.0,324.00458
2024-08-22 23:00:00+00:00,60375.84,60462.56,60297.5,305.60337
2024-08-23 00:00:00+00:00,60726.16,60968.24,60342.14,824.57505
2024-08-23 01:00:00+00:00,60768.45,60855.77,60603.99,491.11811
2024-08-23 02:00:00+00:00,60625.7,60806.74,60618.0,502.98931
2024-08-23 03:00:00+00:00,60593.31,60689.4,60572.94,365.69223
2024-08-23 04:00:00+00:00,60707.51,60742.85,60582.68,537.65592
2024-08-23 05:00:00+00:00,60856.26,61089.6,60707.51,825.62287
2024-08-23 06:00:00+00:00,61189.58,61367.74,60832.27,963.67862
2024-08-23 07:00:00+00:00,61069.27,61259.93,60937.97,610.29337
2024-08-23 08:00:00+00:00,61321.4,61322.66,61036.84,594.0302
2024-08-23 09:00:00+00:00,61022.13,61337.57,61003.0,593.42725
2024-08-23 10:00:00+00:00,61060.75,61166.01,61007.17,371.99579
2024-08-23 11:00:00+00:00,60741.68,61079.04,60691.11,754.07451
2024-08-23 12:00:00+00:00,61146.58,61217.39,60741.68,750.19091
2024-08-23 13:00:00+00:00,61119.99,61175.6,60881.34,1070.75883
2024-08-23 14:00:00+00:00,60994.91,62320.36,60802.36,7401.52477
2024-08-23 15:00:00+00:00,61533.05,61778.76,60916.41,2404.42812
2024-08-23 16:00:00+00:00,61731.99,61828.82,61349.99,1071.22153
2024-08-23 17:00:00+00:00,62999.89,63015.99,61616.02,3272.804
2024-08-23 18:00:00+00:00,63152.6,63411.23,62659.09,3836.82331
2024-08-23 19:00:00+00:00,63628.84,63819.16,63000.01,3322.52116
2024-08-23 20:00:00+00:00,63627.74,63818.21,63484.18,1175.41217
2024-08-23 21:00:00+00:00,64392.58,64777.0,63598.96,2659.84528
2024-08-23 22:00:00+00:00,64084.96,64955.0,63850.0,1980.78779
2024-08-23 23:00:00+00:00,64037.24,64318.93,63836.69,1736.59979
2024-08-24 00:00:00+00:00,63961.78,64206.7,63816.05,990.20813
2024-08-24 01:00:00+00:00,63836.48,64006.4,63626.58,754.58663
2024-08-24 02:00:00+00:00,63949.99,64000.0,63788.8,492.89746
2024-08-24 03:00:00+00:00,63832.01,63990.0,63759.01,853.72101
2024-08-24 04:00:00+00:00,63897.61,63986.0,63822.0,412.12908
2024-08-24 05:00:00+00:00,63987.98,64032.95,63860.61,665.56607
2024-08-24 06:00:00+00:00,64048.0,64277.43,63924.56,1078.40628
2024-08-24 07:00:00+00:00,64315.0,64332.0,64048.0,687.08796
2024-08-24 08:00:00+00:00,64416.0,64450.63,64144.5,551.68752
2024-08-24 09:00:00+00:00,64328.66,64494.5,64200.0,530.49253
2024-08-24 10:00:00+00:00,64117.76,64382.36,64098.0,570.99589
2024-08-24 11:00:00+00:00,63905.01,64186.67,63868.0,704.72227
2024-08-24 12:00:00+00:00,64086.99,64180.0,63902.0,673.82206
2024-08-24 13:00:00+00:00,64221.49,64244.0,63961.25,613.01605
2024-08-24 14:00:00+00:00,64171.84,64228.89,64013.03,435.57022
2024-08-24 15:00:00+00:00,63976.0,64171.84,63872.0,571.55586
2024-08-24 16:00:00+00:00,64298.01,64413.01,63903.58,1010.63731
2024-08-24 17:00:00+00:00,64050.99,64298.01,63951.97,646.06987
2024-08-24 18:00:00+00:00,64223.06,64444.0,63938.0,979.61184
2024-08-24 19:00:00+00:00,64210.6,64372.0,64210.6,238.47032
2024-08-24 20:00:00+00:00,64131.0,64328.0,64123.77,347.97182
2024-08-24 21:00:00+00:00,63612.37,64172.01,63531.0,919.93156
2024-08-24 22:00:00+00:00,63833.98,64000.0,63570.0,805.85726
2024-08-24 23:00:00+00:00,64157.01,64163.62,63796.41,322.14116
2024-08-25 00:00:00+00:00,64175.99,64507.04,64107.16,1152.61806
2024-08-25 01:00:00+00:00,64150.08,64376.69,64042.42,597.68105
2024-08-25 02:00:00+00:00,64137.0,64269.0,64102.5,342.76349
2024-08-25 03:00:00+00:00,64101.01,64170.0,64000.0,530.18477
2024-08-25 04:00:00+00:00,64150.99,64161.0,64000.0,320.06289
2024-08-25 05:00:00+00:00,64137.5,64196.0,64100.01,318.99046
2024-08-25 06:00:00+00:00,63994.0,64163.64,63976.82,330.76798
2024-08-25 07:00:00+00:00,63868.26,64038.0,63785.76,675.62
2024-08-25 08:00:00+00:00,63931.0,64010.0,63806.0,395.3149
2024-08-25 09:00:00+00:00,63861.31,63978.0,63773.27,517.9275
2024-08-25 10:00:00+00:00,63881.01,63932.0,63787.5,368.20509
2024-08-25 11:00:00+00:00,63873.91,64009.83,63870.73,447.23263
2024-08-25 12:00:00+00:00,63924.0,63940.0,63805.0,252.02697
2024-08-25 13:00:00+00:00,64082.02,64167.0,63851.34,613.96041
2024-08-25 14:00:00+00:00,64148.01,64251.0,64082.02,584.35901
2024-08-25 15:00:00+00:00,64132.16,64288.0,64086.0,383.87031
2024-08-25 16:00:00+00:00,64033.99,64201.0,64000.0,331.81574
2024-08-25 17:00:00+00:00,64140.99,64162.94,64024.0,310.62121
2024-08-25 18:00:00+00:00,64166.99,64248.66,64065.25,312.63719
2024-08-25 19:00:00+00:00,64187.41,64210.05,64145.13,163.54754
2024-08-25 20:00:00+00:00,64206.99,64264.0,64122.49,256.83345
2024-08-25 21:00:00+00:00,64383.73,64572.0,64206.99,798.13298
2024-08-25 22:00:00+00:00,64482.01,64616.0,64279.12,542.03129
2024-08-25 23:00:00+00:00,64220.0,65000.0,64200.0,1758.27485
2024-08-26 00:00:00+00:00,64111.01,64481.0,63891.0,947.6348
2024-08-26 01:00:00+00:00,63939.98,64196.0,63890.94,628.23778
2024-08-26 02:00:00+00:00,64070.0,64071.6,63790.0,539.50265
2024-08-26 03:00:00+00:00,64114.99,64121.0,64004.0,362.07039
2024-08-26 04:00:00+00:00,64019.0,64205.31,63948.0,325.8382
2024-08-26 05:00:00+00:00,63950.01,64050.0,63885.0,423.63548
2024-08-26 06:00:00+00:00,63728.44,64012.92,63420.0,1288.024
2024-08-26 07:00:00+00:00,63627.01,63867.84,63575.0,735.13817
2024-08-26 08:00:00+00:00,63738.0,63868.0,63595.39,511.11937
2024-08-26 09:00:00+00:00,63856.99,63875.81,63220.95,1076.07648
2024-08-26 10:00:00+00:00,63780.0,64039.2,63733.28,811.05712
2024-08-26 11:00:00+00:00,63859.0,63996.77,63739.39,484.09348
2024-08-26 12:00:00+00:00,63633.0,63958.95,63464.0,679.77337
2024-08-26 13:00:00+00:00,63766.0,63873.0,63500.0,1006.49967
2024-08-26 14:00:00+00:00,63500.6,63874.34,63125.53,1976.77515
2024-08-26 15:00:00+00:00,63532.53,63635.0,63061.0,1295.22278
2024-08-26 16:00:00+00:00,63705.0,63826.0,63412.06,913.46553
2024-08-26 17:00:00+00:00,63375.99,63878.78,63204.0,983.69834
2024-08-26 18:00:00+00:00,63643.94,63702.85,63192.04,899.31418
2024-08-26 19:00:00+00:00,63342.99,63703.0,63252.01,690.61114
2024-08-26 20:00:00+00:00,63417.01,63557.58,63202.71,572.74237
2024-08-26 21:00:00+00:00,63155.81,63423.89,62838.0,1226.02546
2024-08-26 22:00:00+00:00,62973.01,63280.0,62888.24,510.56933
2024-08-26 23:00:00+00:00,62834.0,63168.0,62800.0,582.92752
2024-08-27 00:00:00+00:00,62722.0,63050.0,62657.0,1059.42323
2024-08-27 01:00:00+00:00,62994.8,63212.0,62688.15,1116.54789
2024-08-27 02:00:00+00:00,62900.07,63193.94,62892.0,461.80843
2024-08-27 03:00:00+00:00,62970.0,63009.91,62716.0,930.74178
2024-08-27 04:00:00+00:00,63038.99,63099.69,62911.49,693.63977
2024-08-27 05:00:00+00:00,63150.02,63200.0,63038.98,604.41032
2024-08-27 06:00:00+00:00,62761.0,63151.26,62701.06,1117.40037
2024-08-27 07:00:00+00:00,62902.31,62961.0,62750.19,697.55272
2024-08-27 08:00:00+00:00,62813.38,63000.0,62700.0,517.80435
2024-08-27 09:00:00+00:00,62679.99,62952.41,62566.0,1288.23733
2024-08-27 10:00:00+00:00,62332.05,62679.99,62244.37,1546.51796
2024-08-27 11:00:00+00:00,62417.0,62545.0,62230.0,837.00917
2024-08-27 12:00:00+00:00,62419.56,62475.0,62132.0,1252.1285
2024-08-27 13:00:00+00:00,62232.64,62495.0,62128.24,1653.7569
2024-08-27 14:00:00+00:00,61851.01,62293.0,61801.01,2802.72381
2024-08-27 15:00:00+00:00,61709.13,61981.82,61473.03,2549.55396
2024-08-27 16:00:00+00:00,61560.12,61989.9,61534.6,1222.28193
2024-08-27 17:00:00+00:00,61933.32,61933.32,61518.74,677.07398
2024-08-27 18:00:00+00:00,62096.01,62142.84,61885.3,688.15593
2024-08-27 19:00:00+00:00,62102.01,62196.75,61884.98,456.27549
2024-08-27 20:00:00+00:00,61859.0,62102.01,61846.33,407.88963
2024-08-27 21:00:00+00:00,60419.99,61956.17,60000.0,3799.49778
2024-08-27 22:00:00+00:00,59506.94,60420.0,58034.01,6854.72907
2024-08-27 23:00:00+00:00,59415.0,59780.0,59150.0,1900.78148
2024-08-28 00:00:00+00:00,59088.94,59448.96,59000.0,2123.34371
2024-08-28 01:00:00+00:00,59383.63,59459.45,58917.12,1700.7977
2024-08-28 02:00:00+00:00,59336.02,59424.0,59190.75,895.46761
2024-08-28 03:00:00+00:00,59629.01,59650.0,59304.92,832.34628
2024-08-28 04:00:00+00:00,59325.33,59661.0,59275.87,1316.20016
2024-08-28 05:00:00+00:00,59287.94,59486.54,59250.42,753.80596
2024-08-28 06:00:00+00:00,59186.91,59356.66,59126.21,774.02907
2024-08-28 07:00:00+00:00,58600.98,59271.82,58516.0,1770.51433
2024-08-28 08:00:00+00:00,59223.99,59296.92,58534.35,1573.32066
2024-08-28 09:00:00+00:00,60200.12,60231.0,59136.18,2553.59538
2024-08-28 10:00:00+00:00,59756.99,60234.98,59700.0,1403.93467
2024-08-28 11:00:00+00:00,59935.0,60099.99,59680.03,874.91888
2024-08-28 12:00:00+00:00,59946.22,60160.0,59886.01,796.69476
2024-08-28 13:00:00+00:00,59334.0,60004.96,59310.16,2032.67941
2024-08-28 14:00:00+00:00,59195.26,59942.0,58926.0,2777.70792
2024-08-28 15:00:00+00:00,59000.0,59195.26,58443.07,2674.48023
2024-08-28 16:00:00+00:00,59198.01,59218.38,57860.0,3914.29528
2024-08-28 17:00:00+00:00,58650.0,59255.0,58636.47,1326.75703
2024-08-28 18:00:00+00:00,59487.0,59510.0,58597.66,1479.05702
2024-08-28 19:00:00+00:00,58898.85,59849.99,58815.0,1583.15619
2024-08-28 20:00:00+00:00,59312.01,59602.0,58623.01,1863.09861
2024-08-28 21:00:00+00:00,59113.91,59483.88,59077.86,754.1254
2024-08-28 22:00:00+00:00,59195.43,59255.41,58844.59,706.10295
2024-08-28 23:00:00+00:00,59034.9,59197.14,58989.0,388.11354
2024-08-29 00:00:00+00:00,59205.83,59237.0,58917.83,631.47104
2024-08-29 01:00:00+00:00,58997.99,59320.0,58878.46,624.55418
2024-08-29 02:00:00+00:00,59137.0,59187.5,58919.99,607.16247
2024-08-29 03:00:00+00:00,59141.1,59200.0,59032.48,325.53359
2024-08-29 04:00:00+00:00,59197.96,59226.22,59049.79,533.50259
2024-08-29 05:00:00+00:00,59436.17,59460.0,59146.33,681.05918
2024-08-29 06:00:00+00:00,59570.65,59764.0,59370.0,1102.14489
2024-08-29 07:00:00+00:00,59583.88,59685.99,59499.63,560.33345
2024-08-29 08:00:00+00:00,59551.97,59635.66,59374.0,654.01276
2024-08-29 09:00:00+00:00,59586.0,59773.75,59551.2,788.63089
2024-08-29 10:00:00+00:00,59673.01,59841.66,59575.04,725.43255
2024-08-29 11:00:00+00:00,60067.06,60477.0,59614.86,1945.68093
2024-08-29 12:00:00+00:00,60322.0,60498.0,59990.0,1495.85159
2024-08-29 13:00:00+00:00,60626.01,60664.0,60170.01,2607.65176
2024-08-29 14:00:00+00:00,60814.99,60949.0,60452.0,1881.45671
2024-08-29 15:00:00+00:00,60779.99,61166.99,60741.93,1639.54115
2024-08-29 16:00:00+00:00,60295.0,60960.0,60220.22,1640.1406
2024-08-29 17:00:00+00:00,60533.0,60585.63,60174.2,901.54549
2024-08-29 18:00:00+00:00,59161.0,60548.99,58915.01,2929.66661
2024-08-29 19:00:00+00:00,59258.0,59703.77,58951.1,1701.15398
2024-08-29 20:00:00+00:00,59529.0,59529.0,59234.0,654.10283
2024-08-29 21:00:00+00:00,59496.0,59638.37,59423.77,472.8444
2024-08-29 22:00:00+00:00,59211.99,59496.01,58713.09,1440.49823
2024-08-29 23:00:00+00:00,59359.01,59397.0,59145.1,476.93556
2024-08-30 00:00:00+00:00,59204.01,59487.64,59132.0,594.15049
2024-08-30 01:00:00+00:00,59217.0,59300.95,58953.7,856.07388
2024-08-30 02:00:00+00:00,59202.51,59341.0,59062.52,390.61709
2024-08-30 03:00:00+00:00,59032.01,59206.0,58899.7,902.86149
2024-08-30 04:00:00+00:00,59013.01,59156.0,59001.11,486.0678
2024-08-30 05:00:00+00:00,58784.0,59023.85,58685.0,1317.81097
2024-08-30 06:00:00+00:00,59361.0,59373.0,58705.01,1057.28122
2024-08-30 07:00:00+00:00,59271.1,59582.86,59226.84,1283.14241
2024-08-30 08:00:00+00:00,59445.0,59587.12,59271.0,764.08273
2024-08-30 09:00:00+00:00,59580.64,59669.96,59421.1,817.94515
2024-08-30 10:00:00+00:00,59581.13,59674.42,59426.5,651.90723
2024-08-30 11:00:00+00:00,59396.0,59650.0,59318.0,942.6504
2024-08-30 12:00:00+00:00,59539.0,59944.07,59375.0,1560.98266
2024-08-30 13:00:00+00:00,59653.0,59668.0,58901.0,1636.19787
2024-08-30 14:00:00+00:00,58462.89,59830.0,58441.31,3132.8117
2024-08-30 15:00:00+00:00,58094.99,58675.01,57946.01,4035.99461
2024-08-30 16:00:00+00:00,58551.11,58600.0,57701.1,2484.7707
2024-08-30 17:00:00+00:00,58630.91,58811.04,58406.0,1172.01387
2024-08-30 18:00:00+00:00,59370.99,59371.0,58625.0,1799.51718
2024-08-30 19:00:00+00:00,58700.02,59371.0,58700.01,961.28426
2024-08-30 20:00:00+00:00,59048.0,59048.0,58700.0,529.06241
2024-08-30 21:00:00+00:00,59055.99,59155.0,58975.4,402.27734
2024-08-30 22:00:00+00:00,59237.5,59298.89,59051.1,458.92411
2024-08-30 23:00:00+00:00,59123.99,59275.78,59088.01,280.89438
2024-08-31 00:00:00+00:00,59246.01,59462.38,59070.4,963.75214
2024-08-31 01:00:00+00:00,59285.0,59335.0,59180.94,240.32843
2024-08-31 02:00:00+00:00,59196.5,59293.0,59119.01,240.22348
2024-08-31 03:00:00+00:00,59232.01,59254.0,59129.33,203.50087
2024-08-31 04:00:00+00:00,59350.0,59350.0,59215.0,242.60313
2024-08-31 05:00:00+00:00,59212.0,59350.0,59211.88,326.53818
2024-08-31 06:00:00+00:00,59154.01,59264.95,59151.8,282.17292
2024-08-31 07:00:00+00:00,59095.0,59188.99,59043.12,379.35638
2024-08-31 08:00:00+00:00,58985.01,59130.0,58981.1,314.66099
2024-08-31 09:00:00+00:00,58905.01,59023.0,58831.88,523.53629
2024-08-31 10:00:00+00:00,59136.99,59170.4,58872.0,384.10867
2024-08-31 11:00:00+00:00,59120.99,59188.9,59103.54,181.78193
2024-08-31 12:00:00+00:00,59192.26,59244.04,59071.1,383.94179
2024-08-31 13:00:00+00:00,58954.99,59244.04,58929.96,375.75966
2024-08-31 14:00:00+00:00,59126.0,59170.11,58892.15,491.93631
2024-08-31 15:00:00+00:00,59006.54,59155.0,58954.81,523.34825
2024-08-31 16:00:00+00:00,58971.55,59032.12,58854.0,341.62388
2024-08-31 17:00:00+00:00,59013.16,59034.84,58744.0,481.82306
2024-08-31 18:00:00+00:00,58920.52,59140.01,58868.22,536.82943
2024-08-31 19:00:00+00:00,58856.0,58941.29,58823.73,276.99153
2024-08-31 20:00:00+00:00,58951.08,58971.56,58763.29,262.63261
2024-08-31 21:00:00+00:00,59061.01,59130.0,58900.0,354.03407
2024-08-31 22:00:00+00:00,59024.0,59141.72,59006.0,203.35984
2024-08-31 23:00:00+00:00,58973.99,59056.0,58927.0,283.56516
2024-09-01 00:00:00+00:00,58930.0,59076.59,58900.0,289.12701
2024-09-01 01:00:00+00:00,58828.01,58957.0,58819.78,330.21542
2024-09-01 02:00:00+00:00,58540.25,58851.65,58276.01,1256.77642
2024-09-01 03:00:00+00:00,58524.21,58672.01,58399.01,437.88318
2024-09-01 04:00:00+00:00,58442.0,58599.98,58355.0,359.59086
2024-09-01 05:00:00+00:00,57986.0,58468.0,57777.0,2028.37
2024-09-01 06:00:00+00:00,58201.1,58298.0,57952.0,470.79448
2024-09-01 07:00:00+00:00,58478.64,58500.0,58131.12,507.40659
2024-09-01 08:00:00+00:00,58233.99,58504.81,58200.51,388.37704
2024-09-01 09:00:00+00:00,58205.0,58400.0,58126.98,479.13526
2024-09-01 10:00:00+00:00,57931.0,58222.0,57896.01,715.76724
2024-09-01 11:00:00+00:00,58240.52,58250.21,57840.0,937.31779
2024-09-01 12:00:00+00:00,58020.0,58320.15,57912.3,632.17288
2024-09-01 13:00:00+00:00,58175.01,58215.0,57710.0,1244.45581
2024-09-01 14:00:00+00:00,57879.99,58179.0,57201.0,2863.1599
2024-09-01 15:00:00+00:00,58217.0,58360.38,57714.35,1171.60774
2024-09-01 16:00:00+00:00,58132.06,58350.0,58090.01,522.62561
